date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,atm_2d,atm_5d,stress_-10%,stress_-5%,stress_+3%,stress_+5%,stress_+8%,stress_+12%,ret,real_hourly
2013-04-25,125.391,1585.16,0.0565172,0.00219827,0,0.0885805,0.00321933,0.221123,490.587,0,40,0,0.11296,0.118693,-3.11501,-1.4811,-4.24519,-10.8365,-21.3509,-35.5289,0.000711122,False
2013-04-26,125.525,1582.24,0.0531389,0.00209586,0,-0.0303994,0.00235586,0.105881,488.693,0,39,1,0.107326,0.112774,-1.51018,-0.721807,-3.2977,-10.0135,-20.9528,-35.7402,0.0010649,False
2013-04-29,125.672,1593.61,0.0488305,0.00208613,0,0.138253,0.00167514,0.141709,490.147,0,39,1,0.0997263,0.10461,-2.15665,-1.03069,-4.40517,-11.3129,-22.0625,-36.6792,0.00117502,False
2013-04-30,125.794,1597.57,0.0473273,0.00203604,0,0.0706513,0.00270502,0.133678,490.469,0,39,1,0.0976945,0.102479,-2.10087,-1.00608,-4.41723,-11.3467,-22.1212,-36.7621,0.000964959,False
2013-05-01,125.694,1582.7,0.0601104,0.00225627,0,-0.188544,0.00391281,0.0985049,487.195,0,40,0,0.120664,0.126665,-1.16996,-0.555472,-1.9558,-8.07381,-19.0864,-33.819,-0.00079042,False
2013-05-02,125.784,1597.59,0.0544523,0.00212405,0,0.11726,0.00354809,0.175111,492.148,0,40,0,0.11228,0.117979,-2.26085,-1.0712,-3.63617,-10.3396,-21.0995,-35.6349,0.000711526,False
2013-05-03,125.799,1614.42,0.0479594,0.00203661,0.0589292,0.207262,0.0151219,0.339417,494.501,0,39,1,0.0971277,0.102058,-4.75969,-2.25586,-5.00598,-11.5185,-21.556,-35.2065,0.000117878,False
2013-05-06,126.059,1617.5,0.0403287,0.00194339,0.0238258,0.093149,0.00513635,0.181306,492.02,0,38,2,0.0828795,0.0869385,-3.36654,-1.61577,-5.17276,-12.0085,-22.4425,-36.6264,0.00207222,False
2013-05-07,126.176,1625.96,0.0410557,0.00194347,0.113469,0.259459,0.00794044,0.242199,491.614,0,38,2,0.0817789,0.085784,-4.31691,-2.06768,-5.44221,-12.149,-22.2655,-36.0293,0.000922327,False
2013-05-08,126.238,1632.69,0.0405609,0.00193846,0.180801,0.167991,0.00645263,0.19936,490.403,0,38,2,0.0819467,0.086022,-3.83549,-1.84442,-5.69498,-12.4946,-22.7368,-36.6609,0.000492953,False
2013-05-09,126.215,1626.67,0.0470934,0.00199631,0,-0.152665,0.00889411,0.105709,488.62,0,39,1,0.0946024,0.0994041,-1.70653,-0.819042,-4.31011,-11.3403,-22.1661,-36.8722,-0.000180702,False
2013-05-10,126.303,1633.7,0.0428353,0.00197159,0,0.0529293,0.00400032,0.107566,490.904,0,39,1,0.0850839,0.0894024,-1.94666,-0.936389,-4.98156,-12.1287,-22.9222,-37.6278,0.000696714,False
2013-05-13,126.329,1633.77,0.0467434,0.00201839,0,-0.0147506,0.00364834,0.10813,491.303,0,39,1,0.0943082,0.0989269,-1.71469,-0.822097,-4.37562,-11.4894,-22.3454,-37.1274,0.000203966,False
2013-05-14,126.405,1650.34,0.0469963,0.00198319,0.00439138,0.309405,0.0113885,0.370704,494.868,0,39,1,0.0967633,0.101502,-5.50119,-2.6146,-5.33637,-11.7589,-21.5334,-34.8229,0.000602117,False
2013-05-15,126.608,1658.78,0.0510736,0.00203712,0.095558,0.440416,0.0117963,0.549251,495.61,0,39,1,0.104329,0.109517,-7.23916,-3.41495,-4.71715,-10.6586,-19.8846,-32.3845,0.00161031,False
2013-05-16,126.632,1650.47,0.0528267,0.00208205,0,-0.419264,0.00961944,0.147148,493.12,0,40,0,0.110726,0.116346,-2.18891,-1.04682,-3.61217,-10.146,-20.9217,-35.4023,0.000189276,False
2013-05-17,126.654,1667.47,0.0577803,0.00216672,0.152376,0.349474,0.004472,0.373497,497.313,0,40,0,0.114986,0.12099,-4.7009,-2.21549,-4.24187,-10.5834,-20.6072,-34.1605,0.000172868,False
2013-05-20,126.869,1666.29,0.0524933,0.0020556,0.0139649,-0.0626283,0.0064198,0.125788,494.861,0,39,1,0.105953,0.111222,-1.82274,-0.870923,-3.74622,-10.5059,-21.3721,-36.0789,0.00169859,False
2013-05-21,126.924,1669.16,0.0542482,0.00210526,0,0.0083836,0.00334951,0.128436,495.073,0,40,0,0.108661,0.114064,-1.78756,-0.852332,-3.55859,-10.2712,-21.1621,-35.8635,0.00042981,False
2013-05-22,126.784,1655.35,0.0646318,0.00230694,0,-0.223172,0.00299243,0.104519,492.266,0,40,0,0.126849,0.133287,-1.14633,-0.542449,-1.58168,-7.28385,-18.2802,-32.9904,-0.00110242,False
2013-05-23,126.777,1650.51,0.0670105,0.00235501,0,-0.0592368,0.00201598,0.114607,491.727,0,40,0,0.133409,0.140375,-1.17521,-0.553852,-1.23226,-6.37422,-17.2858,-31.9127,-5.27299e-05,False
2013-05-24,126.824,1649.6,0.0637006,0.00227459,0,-0.0188515,0.00151158,0.108295,492.7,0,40,0,0.126209,0.1328,-1.175,-0.555352,-1.38851,-6.71548,-17.6481,-32.3365,0.000373683,False
2013-05-28,126.955,1660.06,0.056805,0.0021289,0,0.103457,0.00278655,0.133311,496.16,0,40,0,0.117758,0.123525,-1.6258,-0.770313,-2.59411,-8.96189,-19.8455,-34.5786,0.00102765,False
2013-05-29,126.93,1648.36,0.0648466,0.00228542,0,-0.109495,0.00225927,0.108531,493.537,0,40,0,0.131223,0.137749,-1.16385,-0.550155,-1.45152,-6.96514,-17.875,-32.588,-0.000192295,False
2013-05-30,126.997,1654.41,0.0659323,0.00233215,0,0.0398919,0.00184823,0.143486,495.462,0,40,0,0.131317,0.137982,-1.54926,-0.730392,-2.06632,-8.02746,-18.9231,-33.5408,0.000525393,False
2013-05-31,126.883,1630.74,0.0711142,0.00244015,0,-0.222589,0.00210915,0.101669,489.992,0,40,0,0.145983,0.153393,-0.944243,-0.443986,-0.6051,-4.17054,-14.5314,-29.1539,-0.000899291,False
2013-06-03,126.983,1640.42,0.0626749,0.00225229,0,0.0583205,0.00109757,0.118905,493.997,0,40,0,0.130965,0.137379,-1.27346,-0.600102,-1.41738,-6.51935,-17.3289,-31.9995,0.000791355,False
2013-06-04,126.989,1631.38,0.0642902,0.00231789,0,-0.0745874,0.00168937,0.0988946,492.805,0,40,0,0.132319,0.1388,-1.02949,-0.486482,-1.10667,-5.712,-16.4431,-31.144,4.49357e-05,False
2013-06-05,126.925,1608.9,0.0746638,0.00253371,0,-0.127725,0.00142023,0.105491,488.893,0,40,0,0.154868,0.16257,-0.913223,-0.427406,-0.483362,-3.25337,-12.8674,-27.4343,-0.000500924,False
2013-06-06,126.988,1622.56,0.076226,0.00257016,0,0.0741827,0.00193182,0.189082,494.467,0,40,0,0.153753,0.161557,-1.69,-0.786869,-1.28238,-5.84346,-16.3722,-30.7759,0.000490966,False
2013-06-07,127.208,1643.38,0.0596004,0.00220517,0.0159992,0.238455,0.00514921,0.243538,500.107,0,40,0,0.119467,0.125531,-2.88454,-1.35828,-3.19662,-9.49268,-20.0006,-34.291,0.00173438,False
2013-06-10,127.381,1642.81,0.0549242,0.00212557,0,0.0070591,0.00346983,0.127257,499.321,0,40,0,0.112425,0.117931,-1.76447,-0.842099,-3.22502,-9.74724,-20.6209,-35.378,0.00135737,False
2013-06-11,127.31,1626.13,0.0641411,0.00229304,0,-0.162858,0.00190459,0.0952511,494.387,0,40,0,0.129187,0.135514,-1.02339,-0.483909,-1.26359,-6.51347,-17.3875,-32.1264,-0.000556664,False
2013-06-12,127.179,1612.52,0.0733023,0.00250824,0,-0.180932,0.00383707,0.112136,491.256,0,40,0,0.148461,0.155844,-1.02061,-0.47837,-0.700992,-4.31816,-14.7037,-29.2843,-0.00102789,False
2013-06-13,127.227,1636.36,0.0655349,0.00233189,0,0.124795,0.00357934,0.248413,498.341,0,40,0,0.132191,0.1389,-2.57349,-1.20273,-2.4774,-8.44218,-19.0358,-33.3168,0.000378537,False
2013-06-14,127.186,1626.73,0.0696708,0.00242308,0,-0.213789,0.00274468,0.140476,496.027,0,40,0,0.139475,0.146555,-1.45448,-0.685259,-1.64754,-7.06152,-17.8508,-32.4707,-0.000325003,False
2013-06-17,127.335,1639.04,0.0656858,0.00231778,0,0.127981,0.00355702,0.178689,499.216,0,40,0,0.132235,0.138711,-2.04062,-0.963238,-2.80831,-8.96678,-19.7592,-34.2787,0.00117607,False
2013-06-18,127.488,1651.81,0.0676602,0.0023477,0,0.207189,0.00391404,0.294591,501.098,0,40,0,0.136383,0.143062,-3.25191,-1.52566,-3.4403,-9.57612,-20.0288,-34.0837,0.00119908,False
2013-06-19,127.414,1628.93,0.0727245,0.00249314,0,-0.32304,0.00435794,0.111054,494.193,0,40,0,0.146746,0.154044,-1.06637,-0.502334,-0.952777,-5.49019,-16.027,-30.7112,-0.000577537,False
2013-06-20,127.155,1588.19,0.101611,0.00323234,0,-0.320038,0.00282372,0.145761,485.415,0,40,0,0.21135,0.222077,-0.940842,-0.435124,-0.137551,-1.2558,-7.75603,-21.946,-0.00203423,False
2013-06-21,127.265,1592.43,0.0913415,0.00296398,0,0.0204299,0.00142543,0.143544,489.981,0,40,0,0.183766,0.193093,-1.05463,-0.48888,-0.397659,-2.3662,-10.1216,-24.4848,0.000861934,False
2013-06-24,127.248,1573.09,0.0905007,0.00293384,0,-0.11941,0.0012527,0.127369,488.661,0,40,0,0.190066,0.199518,-0.910554,-0.4226,-0.248588,-1.81088,-8.58711,-22.6703,-0.000132967,False
2013-06-25,127.387,1588.03,0.0770549,0.00260718,0,0.0873637,0.00178719,0.148422,496.208,0,40,0,0.160554,0.168539,-1.28294,-0.598279,-0.873146,-4.23521,-13.877,-28.2995,0.00109213,False
2013-06-26,127.536,1603.26,0.0778858,0.00261333,0,0.162296,0.00197511,0.23435,501.011,0,40,0,0.154239,0.162067,-2.15735,-1.00459,-1.83538,-6.88555,-17.3161,-31.6427,0.00117489,False
2013-06-27,127.692,1613.2,0.0785675,0.00262965,0,0.154695,0.00411773,0.305282,502.496,0,40,0,0.158502,0.166779,-2.85665,-1.32812,-2.47333,-7.9592,-18.2865,-32.4269,0.00121992,False
2013-06-28,127.767,1606.28,0.0799818,0.00266088,0,-0.146278,0.00396824,0.157557,499.206,0,40,0,0.157232,0.165443,-1.48416,-0.697188,-1.50338,-6.46995,-16.9216,-31.5313,0.000585779,False
2013-07-01,127.963,1614.96,0.0657653,0.00234007,0,0.102236,0.00117758,0.126299,500.357,0,40,0,0.135194,0.141917,-1.35078,-0.637796,-1.8835,-7.49343,-18.3073,-33.0092,0.00153202,False
2013-07-02,128.013,1614.08,0.0641809,0.0023039,0,-0.023333,0.00186419,0.112823,499.419,0,40,0,0.13005,0.136517,-1.2041,-0.568771,-1.53179,-6.99466,-17.8401,-32.5694,0.000391953,False
2013-07-03,128.003,1615.41,0.0741848,0.00254637,0,-0.0284523,0.00242513,0.163651,499.63,0,40,0,0.145012,0.152372,-1.56965,-0.736122,-1.60271,-6.93633,-17.6663,-32.1957,-7.86421e-05,False
2013-07-05,128.198,1631.89,0.0582668,0.00219631,0,0.147726,0.00314391,0.169184,503.475,0,40,0,0.115873,0.121755,-2.1351,-1.01249,-3.37132,-9.90989,-20.6668,-35.2804,0.00152434,False
2013-07-08,128.362,1640.46,0.0550017,0.00214069,0,0.114541,0.00525996,0.16745,503.339,0,39,1,0.10743,0.112691,-2.39318,-1.14149,-4.14848,-10.8613,-21.5793,-36.1344,0.0012783,False
2013-07-09,128.589,1652.32,0.0497329,0.00205331,0.0122631,0.261027,0.00620111,0.230644,503.804,0,39,1,0.0981178,0.102923,-3.68641,-1.76314,-4.92284,-11.5707,-21.9083,-35.9641,0.00176882,False
2013-07-10,128.663,1652.62,0.0515645,0.00208814,0,-0.0474527,0.00780754,0.150894,501.984,0,39,1,0.103155,0.108285,-2.29583,-1.09899,-4.30519,-11.0885,-21.8233,-36.361,0.000575211,False
2013-07-11,128.346,1675.02,0.0550455,0.00212268,0.313743,0.586639,0.0312111,0.762461,506.392,0,40,0,0.108297,0.113794,-8.90773,-4.17036,-4.55279,-10.2061,-18.9385,-30.8202,-0.00246349,False
2013-07-12,128.713,1680.19,0.0506906,0.00203105,0.285726,0.353279,0.0141158,0.496962,505.241,0,39,1,0.101498,0.10665,-6.51781,-3.07757,-4.49675,-10.545,-20.0285,-32.8802,0.00286411,False
2013-07-15,129.008,1682.5,0.0489848,0.00202409,0.10287,0.0953457,0.00701775,0.234777,503.086,0,39,1,0.0985411,0.103367,-3.71876,-1.77674,-4.35923,-10.9388,-21.2328,-35.1936,0.00228884,False
2013-07-16,129.04,1676.26,0.053593,0.00210832,0,-0.149918,0.00381495,0.0999546,500.392,0,39,1,0.105822,0.111004,-1.42987,-0.684024,-3.04186,-9.69737,-20.6377,-35.4092,0.000252494,False
2013-07-17,129.111,1680.91,0.0524893,0.00207346,0,0.0374105,0.00176639,0.115033,501.358,0,39,1,0.105682,0.110938,-1.53087,-0.729871,-3.18348,-9.97772,-20.878,-35.6391,0.000550069,False
2013-07-18,129.185,1689.37,0.0548337,0.00212243,0,0.0890359,0.00284709,0.180357,504.5,0,40,0,0.109269,0.114815,-2.36665,-1.12425,-3.9607,-10.7528,-21.4505,-35.9382,0.00056987,False
2013-07-19,129.283,1692.09,0.0526057,0.00205972,0,-0.00116035,0.00296534,0.129219,504.784,0,39,1,0.100819,0.105936,-1.90483,-0.911386,-4.05188,-10.9564,-21.8018,-36.5238,0.000755179,False
2013-07-22,129.386,1695.53,0.0461075,0.00199532,0,0.0245485,0.00255135,0.0920216,504.056,0,39,1,0.090668,0.0951084,-1.50037,-0.720768,-4.29441,-11.3645,-22.3095,-37.2166,0.000799077,False
2013-07-23,129.388,1692.39,0.0492034,0.00201768,0,-0.044062,0.00201129,0.0914387,502.605,0,39,1,0.0979485,0.102745,-1.31106,-0.627545,-3.37407,-10.3151,-21.2761,-36.1792,1.31033e-05,False
2013-07-24,129.347,1685.94,0.0545141,0.00209463,0,-0.0850558,0.00294294,0.0966247,501.933,0,40,0,0.110014,0.115485,-1.21294,-0.577824,-2.36314,-8.90469,-19.9005,-34.7383,-0.000315064,False
2013-07-25,129.389,1690.25,0.0562517,0.00211554,0,0.0180177,0.00197917,0.125015,504.405,0,40,0,0.111891,0.11757,-1.56446,-0.743661,-2.92281,-9.61792,-20.5619,-35.3238,0.000323045,False
2013-07-26,129.433,1691.65,0.0520461,0.0020694,0,-0.0230307,0.00259479,0.104752,504.971,0,40,0,0.105578,0.110937,-1.40791,-0.672543,-3.05242,-9.85041,-20.8291,-35.7077,0.000344808,False
2013-07-29,129.456,1685.33,0.0517481,0.00207813,0,-0.0515701,0.0012437,0.0783615,503.684,0,40,0,0.103028,0.108074,-1.04088,-0.496918,-2.29446,-8.86846,-19.9198,-34.9149,0.000179602,False
2013-07-30,129.487,1685.96,0.0535542,0.00209611,0,-0.00157925,0.00147658,0.0959422,503.294,0,39,1,0.104128,0.109228,-1.25807,-0.59969,-2.53499,-9.15279,-20.1205,-35.0123,0.000238084,False
2013-07-31,129.512,1685.73,0.0561162,0.0021263,0,-0.00749011,0.00197335,0.115313,503.537,0,40,0,0.111368,0.116907,-1.43559,-0.682745,-2.59414,-9.15415,-20.0762,-34.8513,0.00019427,False
2013-08-01,129.564,1706.87,0.0549055,0.00208851,0.0028725,0.261699,0.00510969,0.370453,509.63,0,40,0,0.107132,0.11257,-4.70696,-2.22244,-4.72556,-11.2084,-21.2415,-34.8782,0.00039683,False
2013-08-02,129.831,1709.67,0.0421625,0.0019219,0,0.0185955,0.0054243,0.156491,508.176,0,39,1,0.0845011,0.0887901,-2.85473,-1.37228,-5.07552,-11.9723,-22.5921,-37.0265,0.00206364,False
2013-08-05,129.898,1707.14,0.0374452,0.00190116,0,-0.060894,0.00275268,0.0612822,504.475,0,38,2,0.0744138,0.0780582,-1.22318,-0.589912,-4.59111,-11.7957,-22.8302,-37.8439,0.000516875,False
2013-08-06,129.874,1697.37,0.0417994,0.00193542,0,-0.0662873,0.00148617,0.0579823,500.549,0,38,2,0.0801705,0.0840968,-0.95036,-0.456133,-2.98302,-9.93855,-20.9048,-35.8981,-0.000189453,False
2013-08-07,129.873,1690.91,0.0441685,0.00198662,0,-0.0343118,0.0014373,0.0655755,499.555,0,39,1,0.0849249,0.0891483,-1.00826,-0.483452,-2.59806,-9.34199,-20.2393,-35.1638,-8.93505e-06,False
2013-08-08,129.909,1697.48,0.0446535,0.00193967,0,0.0467264,0.00250548,0.115809,503.301,0,39,1,0.0876092,0.0920559,-1.79831,-0.861423,-3.98189,-11.0621,-21.8265,-36.5357,0.000282599,False
2013-08-09,129.898,1691.42,0.0470328,0.00199051,0,-0.0800654,0.00234941,0.0895117,503.472,0,39,1,0.0946995,0.0995061,-1.32521,-0.635339,-3.3529,-10.3651,-21.291,-36.1686,-8.5257e-05,False
2013-08-12,129.929,1689.47,0.0463327,0.00200893,0,-0.0233819,0.00172169,0.0774359,503.72,0,39,1,0.0932077,0.0977725,-1.15397,-0.553229,-3.26791,-10.2888,-21.2812,-36.2423,0.000240927,False
2013-08-13,129.988,1694.16,0.0461153,0.00200974,0,0.0347013,0.0016433,0.0958748,505.23,0,39,1,0.0899907,0.094398,-1.48358,-0.711413,-3.97937,-11.0991,-22.0138,-36.8937,0.000451973,False
2013-08-14,129.962,1685.39,0.051275,0.00207352,0,-0.0811474,0.00228471,0.0873863,504.241,0,40,0,0.102072,0.107149,-1.17354,-0.560831,-2.63891,-9.40459,-20.3988,-35.3082,-0.000198035,False
2013-08-15,129.838,1661.32,0.0700331,0.0024154,0,-0.174559,0.00195228,0.102598,500.394,0,40,0,0.137339,0.144309,-0.983813,-0.463676,-0.794856,-5.13694,-15.9541,-30.5423,-0.000954928,False
2013-08-16,129.856,1655.83,0.0669364,0.00237064,0,-0.0472278,0.00158229,0.101038,501.31,0,40,0,0.131997,0.138696,-1.00567,-0.473905,-0.925325,-5.11982,-15.8761,-30.4776,0.000133361,False
2013-08-19,129.882,1646.06,0.0618141,0.00228337,0,-0.051245,0.00130242,0.0820153,501.386,0,40,0,0.120213,0.126101,-0.883075,-0.417429,-0.96658,-4.97386,-15.5731,-30.2823,0.000200267,False
2013-08-20,129.947,1652.35,0.0549786,0.00215704,0,0.0363698,0.00154214,0.104027,505.473,0,40,0,0.110816,0.116244,-1.26308,-0.599569,-1.91376,-7.48525,-18.3082,-33.1369,0.000505367,False
2013-08-21,129.913,1642.8,0.0608559,0.00225026,0,-0.0920764,0.00236241,0.102756,504.422,0,40,0,0.124815,0.131022,-1.11786,-0.529358,-1.45162,-6.68404,-17.566,-32.2891,-0.000265975,False
2013-08-22,129.99,1656.96,0.0584352,0.00219767,0,0.0832406,0.00266531,0.162367,508.798,0,40,0,0.114125,0.119918,-2.00083,-0.94839,-3.15361,-9.70946,-20.4996,-35.133,0.000594261,False
2013-08-23,130.138,1663.5,0.0573697,0.00218052,0,0.109434,0.00218918,0.176789,509.988,0,40,0,0.111386,0.117202,-2.30352,-1.09471,-3.78355,-10.4869,-21.2288,-35.7771,0.00113864,False
2013-08-26,130.153,1656.78,0.0564117,0.00214622,0,-0.113605,0.00376452,0.0983271,507.573,0,40,0,0.112812,0.118422,-1.25068,-0.596335,-2.62664,-9.1267,-20.1512,-35.0276,0.000118014,False
2013-08-27,130.04,1630.48,0.0653574,0.00235873,0,-0.187,0.0017879,0.085881,501.227,0,40,0,0.13032,0.136801,-0.849163,-0.399783,-0.679765,-4.50998,-15.0905,-29.7597,-0.000870847,False
2013-08-28,130.072,1634.96,0.0683678,0.0024127,0,0.0159692,0.00179146,0.13416,504.08,0,40,0,0.13491,0.141758,-1.31874,-0.618968,-1.2708,-5.85897,-16.5822,-31.1263,0.000244953,False
2013-08-29,130.092,1638.17,0.0772869,0.00261635,0,0.00748245,0.00211289,0.194449,506.425,0,40,0,0.149079,0.156864,-1.77899,-0.830838,-1.60886,-6.61945,-17.2884,-31.684,0.000151848,False
2013-08-30,130.144,1632.97,0.0769139,0.00259328,0,-0.0621662,0.00163065,0.152926,506.327,0,40,0,0.153738,0.161766,-1.3915,-0.653406,-1.25197,-6.03169,-16.6358,-31.1904,0.000400083,False
2013-09-03,130.306,1639.77,0.0638966,0.00234548,0,0.0551619,0.00143014,0.105475,508.782,0,40,0,0.124277,0.130363,-1.17277,-0.555551,-1.82832,-7.67837,-18.6126,-33.4249,0.00125042,False
2013-09-04,130.363,1653.08,0.0617961,0.00226508,0,0.07509,0.00266053,0.180908,511.646,0,40,0,0.120212,0.126191,-2.08732,-0.98502,-3.06986,-9.49836,-20.2696,-34.862,0.000433804,False
2013-09-05,130.446,1655.08,0.0665081,0.00236041,0,0.0260092,0.00194967,0.18585,511.11,0,40,0,0.12714,0.133593,-2.07096,-0.976869,-2.90326,-9.20549,-19.9871,-34.5065,0.00063872,False
2013-09-06,130.489,1655.17,0.0641397,0.00230529,0,-0.0564277,0.00621693,0.142572,510.142,0,40,0,0.125392,0.131756,-1.6551,-0.784971,-2.64167,-8.89941,-19.8037,-34.4565,0.000325553,False
2013-09-09,130.74,1671.71,0.054428,0.00213958,0,0.252058,0.00513802,0.190577,513.315,0,40,0,0.108615,0.113935,-2.67047,-1.27255,-4.25901,-10.9614,-21.6191,-36.0759,0.00192509,False
2013-09-10,131.029,1683.99,0.0487681,0.00204811,0.0421765,0.322616,0.00585002,0.222341,513.993,0,39,1,0.0942236,0.0988381,-3.54466,-1.69647,-5.08719,-11.816,-22.2275,-36.3786,0.00221467,False
2013-09-11,131.106,1689.13,0.0466817,0.00201862,0.00651206,0.0206324,0.00786352,0.196149,512.677,0,39,1,0.0925961,0.0972011,-3.27262,-1.56987,-5.01901,-11.8147,-22.2754,-36.4974,0.000588509,False
2013-09-12,131.073,1683.42,0.0548366,0.00211354,0,-0.162023,0.00431917,0.116332,510.715,0,40,0,0.105384,0.110732,-1.62946,-0.779475,-3.62691,-10.4467,-21.3711,-36.1435,-0.000257826,False
2013-09-13,131.177,1687.99,0.0504589,0.00206161,0,0.0561246,0.00206558,0.114278,512.126,0,40,0,0.101304,0.106446,-1.61382,-0.771996,-3.71908,-10.6683,-21.598,-36.4362,0.000797344,False
2013-09-16,131.308,1697.6,0.0518562,0.00208454,0,0.14285,0.00229034,0.174083,514.06,0,40,0,0.10379,0.108873,-2.44334,-1.16546,-4.46107,-11.3722,-22.0764,-36.6148,0.000995044,False
2013-09-17,131.414,1704.76,0.055543,0.00214827,0,0.112108,0.00282406,0.23006,515.122,0,40,0,0.108954,0.11429,-3.15431,-1.50063,-4.5658,-11.2579,-21.7757,-36.0021,0.000812608,False
2013-09-18,130.873,1725.52,0.0531482,0.00207693,0.28536,0.30162,0.0302931,0.808519,518.238,0,40,0,0.106765,0.112075,-9.27022,-4.33915,-4.49613,-10.0787,-18.7619,-30.5505,-0.00411995,False
2013-09-19,131.2,1722.34,0.0497523,0.0020269,0.0509668,-0.243176,0.0100199,0.225243,514.803,0,40,0,0.100916,0.106038,-3.49485,-1.67102,-4.31361,-10.8845,-21.322,-35.4486,0.00249737,False
2013-09-20,131.072,1709.91,0.0495448,0.00202649,0,-0.322315,0.0063545,0.071762,510.135,0,40,0,0.098099,0.103078,-0.996827,-0.476757,-2.43109,-8.85999,-19.9396,-34.9639,-0.000973094,False
2013-09-23,131.047,1701.84,0.0511551,0.00205689,0,-0.0727481,0.00186857,0.0716413,506.994,0,39,1,0.0999803,0.104877,-0.92889,-0.44321,-1.71807,-7.56737,-18.5306,-33.4817,-0.000193769,False
2013-09-24,131.05,1697.42,0.0514638,0.00206385,0,-0.0343231,0.00167836,0.0817904,505.974,0,39,1,0.103451,0.108518,-1.04023,-0.496112,-1.8682,-7.62293,-18.5259,-33.3892,2.47957e-05,False
2013-09-25,131.058,1692.77,0.0556102,0.00213107,0,-0.0336,0.00179218,0.091748,507.538,0,40,0,0.108841,0.114254,-1.12024,-0.533287,-1.93271,-7.91451,-18.8726,-33.715,6.20317e-05,False
2013-09-26,131.092,1698.67,0.0590102,0.00217033,0,0.0423006,0.00262954,0.154777,511.227,0,40,0,0.118302,0.124306,-1.79894,-0.851073,-2.76816,-9.28093,-20.1505,-34.7745,0.000255474,False
2013-09-27,131.072,1691.75,0.0671046,0.00233947,0,-0.102942,0.00164241,0.13453,509.996,0,40,0,0.131705,0.13839,-1.42813,-0.674923,-1.94413,-7.91994,-18.867,-33.492,-0.000149303,False
2013-09-30,131.083,1681.55,0.0670719,0.00237275,0,-0.0872603,0.00151138,0.0999614,508.252,0,40,0,0.131219,0.137645,-1.02536,-0.484644,-1.13837,-6.3076,-17.2178,-31.9306,8.00804e-05,False
2013-10-01,131.181,1695,0.055422,0.00215129,0,0.064548,0.0019073,0.117024,512.446,0,40,0,0.107938,0.113224,-1.48907,-0.708198,-2.59378,-9.07722,-19.99,-34.8383,0.000754097,False
2013-10-02,131.177,1693.87,0.0610056,0.00223402,0,-0.0419152,0.00211314,0.136523,512.137,0,40,0,0.120393,0.12638,-1.57329,-0.744929,-2.41659,-8.704,-19.5979,-34.3085,-3.62558e-05,False
2013-10-03,131.1,1678.66,0.0736434,0.0025167,0,-0.157967,0.00243842,0.124213,508.66,0,40,0,0.143846,0.151147,-1.17148,-0.551287,-1.11675,-6.04002,-16.8268,-31.4459,-0.000586758,False
2013-10-04,131.238,1690.5,0.0670566,0.00236341,0,0.105358,0.00105748,0.154423,512.259,0,40,0,0.130831,0.137472,-1.62637,-0.766451,-2.14781,-8.15786,-19.0289,-33.6296,0.00105861,False
2013-10-07,131.181,1676.12,0.0703842,0.00244018,0,-0.168335,0.00174172,0.109677,508.844,0,40,0,0.140785,0.14768,-1.0571,-0.498307,-0.978102,-5.67091,-16.4183,-31.0902,-0.00043727,False
2013-10-08,131.111,1655.45,0.0771841,0.00260581,0,-0.146022,0.00182187,0.106235,505.297,0,40,0,0.152722,0.160201,-0.900993,-0.421905,-0.497588,-3.28358,-13.0518,-27.6404,-0.000532269,False
2013-10-09,131.163,1656.4,0.075217,0.00255241,0,0.00111288,0.00160887,0.12614,507.844,0,40,0,0.148009,0.15537,-1.12193,-0.525384,-0.859652,-4.40023,-14.5727,-29.1127,0.000398617,False
2013-10-10,131.134,1692.56,0.0692523,0.00241832,0.0320615,0.417132,0.00617768,0.601571,517.832,0,40,0,0.132968,0.139717,-5.25144,-2.41384,-3.19008,-8.98852,-18.7492,-32.0265,-0.000226462,False
2013-10-11,131.366,1703.2,0.0625457,0.00225485,0.184358,0.411192,0.00668083,0.649957,519.055,0,40,0,0.121992,0.128184,-6.19772,-2.86561,-3.71419,-9.47829,-19.0575,-31.9768,0.00176962,False
