date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,ret,real_hourly
2011-03-04,101.005,1321.15,0.0385394,0.00189796,0,-0.136416,0.00349165,0.0613692,343.73,0,38,2,0.000110977,False
2011-03-07,100.92,1310.13,0.0482486,0.00211598,0,-0.120145,0.00320286,0.0695377,343.954,0,40,0,-0.000845345,False
2011-03-08,100.953,1321.82,0.0413265,0.00195028,0,0.027181,0.00313492,0.0992981,349.155,0,39,1,0.000333553,False
2011-03-09,100.989,1320.02,0.0425635,0.00193866,0,-0.0278334,0.00147428,0.0754032,346.005,0,38,2,0.000348795,False
2011-03-10,100.917,1295.11,0.0514158,0.00215645,0,-0.130733,0.00182686,0.0640652,341.401,0,40,0,-0.000712582,False
2011-03-11,100.971,1304.28,0.04361,0.00206394,0,0.0253477,0.00167147,0.074437,349.88,0,40,0,0.000543523,False
2011-03-14,100.969,1296.39,0.0476629,0.00213075,0,-0.050345,0.00125967,0.0703939,351.445,0,40,0,-2.00989e-05,False
2011-03-15,100.918,1281.87,0.0572545,0.0023111,0,-0.0938228,0.00153221,0.0812437,349.653,0,40,0,-0.000507693,False
2011-03-16,100.813,1256.88,0.0687352,0.00255855,0,-0.16166,0.00179356,0.0893653,346.328,0,40,0,-0.0010444,False
2011-03-17,100.888,1273.72,0.0650451,0.00245452,0,0.0852609,0.00154802,0.160265,352.523,0,40,0,0.000747962,False
2011-03-18,101.041,1279.21,0.0585553,0.00232824,0,0.0558227,0.00212423,0.116894,354.59,0,40,0,0.00151946,False
2011-03-21,101.151,1298.38,0.0478092,0.00211624,0,0.116452,0.00400416,0.165816,358.474,0,40,0,0.00108093,False
2011-03-22,101.224,1293.77,0.0457675,0.00204868,0,-0.0544444,0.00213928,0.0796485,353.32,0,39,1,0.000724684,False
2011-03-23,101.273,1297.54,0.0457243,0.00205903,0,0.00899626,0.0022761,0.0806461,350.485,0,39,1,0.000487907,False
2011-03-24,101.353,1309.66,0.0411524,0.00199738,0,0.0876254,0.00328245,0.124106,352.22,0,39,1,0.000790313,False
2011-03-25,101.465,1313.8,0.0410263,0.00192591,0,0.0592668,0.00143941,0.109052,349.424,0,38,2,0.00110487,False
2011-03-28,101.49,1310.19,0.0460317,0.00203452,0,-0.0323907,0.0026728,0.0938978,347.892,0,39,1,0.000237399,False
2011-03-29,101.543,1319.44,0.0418333,0.00194536,0,0.0216172,0.00265672,0.0990257,346.805,0,38,2,0.000529321,False
2011-03-30,101.621,1328.26,0.0398016,0.0019041,0,0.0770598,0.00185448,0.134371,347.815,0,38,2,0.000765759,False
2011-03-31,101.696,1325.83,0.037336,0.00181932,0,-0.0317333,0.00216353,0.0612114,341.364,0,37,3,0.000735865,False
2011-04-01,101.767,1332.41,0.0328448,0.00180084,0,0.0478328,0.00155218,0.067657,339.656,0,37,3,0.00069697,False
2011-04-04,101.795,1332.87,0.0346805,0.00183243,0,-0.00130527,0.00196416,0.0693251,339.075,0,38,2,0.00027426,False
2011-04-05,101.832,1332.63,0.0329448,0.00179504,0,-0.00824356,0.00183816,0.0531181,336.18,0,37,3,0.000366179,False
2011-04-06,101.878,1335.54,0.0310813,0.00178463,0,0.0210634,0.00158622,0.0555098,336.657,0,37,3,0.000455477,False
2011-04-07,101.881,1333.51,0.031379,0.00175133,0,-0.0302322,0.00159139,0.0507839,333.508,0,36,4,2.48336e-05,False
2011-04-08,101.837,1328.17,0.0344447,0.00185976,0,-0.0708647,0.003961,0.052162,332.567,0,38,2,-0.000428136,False
2011-04-11,101.837,1324.46,0.0356085,0.00192501,0,-0.0303723,0.00192595,0.0532473,337.369,0,39,1,2.94517e-06,False
2011-04-12,101.827,1314.16,0.0370394,0.00186086,0,-0.050396,0.00144095,0.0471689,336.013,0,37,3,-0.000103891,False
2011-04-13,101.853,1314.41,0.0315434,0.0017605,0,-0.00639449,0.00114266,0.0430643,334.668,0,36,4,0.000258776,False
2011-04-14,101.843,1314.52,0.0352641,0.0018918,0,-0.0197386,0.00199054,0.0647725,335.467,0,38,2,-9.88193e-05,False
2011-04-15,101.894,1319.68,0.0323178,0.00180368,0,0.0233666,0.00201666,0.0654832,336.913,0,37,3,0.000502276,False
2011-04-18,101.832,1305.14,0.0424769,0.00203344,0,-0.10537,0.0018325,0.0607626,339.139,0,39,1,-0.000608848,False
2011-04-19,101.893,1312.62,0.0361484,0.00184308,0,0.0310663,0.0015349,0.0639028,338.794,0,37,3,0.000596044,False
2011-04-20,101.903,1330.36,0.032627,0.00179981,0.0132644,0.201015,0.00576487,0.266371,342.205,0,37,3,0.000101519,False
2011-04-21,102.129,1337.38,0.0266419,0.00167728,0.0851468,0.238656,0.00362988,0.215626,334.791,0,35,5,0.00221376,False
2011-04-25,102.164,1335.25,0.0335607,0.00186653,0.00145801,-0.0858594,0.00421948,0.120735,333.159,0,38,2,0.000343182,False
2011-04-26,102.168,1347.24,0.0345339,0.00182787,0.0921775,0.203299,0.00877909,0.25129,339.605,0,38,2,4.3978e-05,False
2011-04-27,102.256,1355.66,0.0313373,0.00177418,0.128324,0.170091,0.0080981,0.226786,340.01,0,37,3,0.000858743,False
2011-04-28,102.35,1360.48,0.0296561,0.00175949,0.0205785,0.0146545,0.00936863,0.14548,339.828,0,37,3,0.000918378,False
2011-04-29,102.422,1363.61,0.0300376,0.00175265,0.0275951,0.0387148,0.00387417,0.109122,339.428,0,37,3,0.000702375,False
2011-05-02,102.425,1361.22,0.0323283,0.00177673,0,-0.0677562,0.00381996,0.0648468,335.588,0,37,3,3.17401e-05,False
2011-05-03,102.431,1356.62,0.0346058,0.00187471,0,-0.0398924,0.00129317,0.0506416,337.131,0,39,1,5.6146e-05,False
2011-05-04,102.419,1347.32,0.0381022,0.00189593,0,-0.0456381,0.0013918,0.0516524,340.866,0,38,2,-0.000115535,False
2011-05-05,102.386,1335.1,0.0422179,0.00196912,0,-0.0667436,0.00126635,0.0569126,344.643,0,39,1,-0.000322414,False
2011-05-06,102.418,1340.2,0.0395975,0.00195148,0,0.0133439,0.00165194,0.074169,349.742,0,39,1,0.00031334,False
2011-05-09,102.481,1346.29,0.0348929,0.00183305,0,0.0216817,0.00172644,0.0648455,351.693,0,38,2,0.000608667,False
2011-05-10,102.551,1357.16,0.0306956,0.00181769,0,0.0747431,0.00192829,0.0963926,351.191,0,38,2,0.000684479,False
2011-05-11,102.487,1342.08,0.0361664,0.00186282,0,-0.144418,0.00242538,0.0478744,344.789,0,38,2,-0.000624295,False
2011-05-12,102.508,1348.65,0.032564,0.00183071,0,0.00600643,0.00182325,0.0612709,346.21,0,38,2,0.000209978,False
2011-05-13,102.475,1337.77,0.0359639,0.00192225,0,-0.0767444,0.00159562,0.0496605,346.584,0,39,1,-0.000318882,False
2011-05-16,102.455,1329.47,0.0421307,0.00201081,0,-0.0484412,0.00166263,0.059998,345.796,0,39,1,-0.000198305,False
2011-05-17,102.467,1328.98,0.03794,0.00187677,0,-0.0274017,0.00152041,0.0548948,346.914,0,38,2,0.000119509,False
2011-05-18,102.531,1340.68,0.0312298,0.0017931,0,0.0554803,0.00221397,0.0736828,347.365,0,37,3,0.00062376,False
2011-05-19,102.553,1343.6,0.0345178,0.00180934,0,0.0139907,0.00212116,0.0968346,342.526,0,37,3,0.000208972,False
2011-05-20,102.512,1333.27,0.0382626,0.00188662,0,-0.114464,0.00200327,0.0576882,339.987,0,38,2,-0.000399262,False
2011-05-23,102.482,1317.37,0.0452471,0.00204339,0,-0.0720272,0.00156977,0.0569956,339.787,0,39,1,-0.00028973,False
2011-05-24,102.506,1316.28,0.0424328,0.00200469,0,-0.0100781,0.00120999,0.0622029,346.052,0,39,1,0.000233531,False
2011-05-25,102.541,1320.47,0.0407934,0.0019917,0,0.00795994,0.00175494,0.0724798,350.731,0,39,1,0.000338808,False
2011-05-26,102.626,1325.69,0.0347471,0.00187551,0,0.0433108,0.00138256,0.0624479,352.351,0,38,2,0.000827298,False
2011-05-27,102.672,1331.1,0.0348135,0.0018763,0,0.0424094,0.00206649,0.0893527,350.681,0,38,2,0.00045189,False
2011-05-31,102.743,1345.2,0.0343935,0.00186645,0.00193658,0.211451,0.00795815,0.252629,350.104,0,38,2,0.000689645,False
2011-06-01,102.222,1314.55,0.0494516,0.00214372,0,-0.747411,0.0077825,0.0652307,344.981,0,40,0,-0.00506593,False
2011-06-02,102.261,1312.94,0.0439358,0.00207321,0,-0.0062804,0.0010486,0.0609049,350.582,0,40,0,0.000380146,False
2011-06-03,102.256,1300.16,0.0424049,0.00205935,0,-0.0540488,0.00136522,0.0512549,354.08,0,40,0,-5.29874e-05,False
2011-06-06,102.239,1286.17,0.0446066,0.0020651,0,-0.0553968,0.00106996,0.0539652,350.546,0,39,1,-0.000162687,False
2011-06-07,102.267,1284.94,0.0424717,0.00204986,0,-0.00547794,0.00123886,0.0599448,350.121,0,39,1,0.000271182,False
2011-06-08,102.273,1279.56,0.0428016,0.00205733,0,-0.0342175,0.00117601,0.0588276,350.536,0,39,1,6.32451e-05,False
2011-06-09,102.325,1289,0.0415235,0.002007,0,0.053014,0.00185511,0.0979463,353.747,0,39,1,0.000504108,False
2011-06-10,102.297,1270.98,0.0435927,0.00210819,0,-0.11054,0.00188674,0.0543835,352.705,0,40,0,-0.000267573,False
2011-06-13,102.311,1271.83,0.0427607,0.00200924,0,-0.00895164,0.00133619,0.0714282,351.425,0,38,2,0.000131176,False
2011-06-14,102.33,1287.87,0.0393728,0.00193668,0,0.0820836,0.00499324,0.166345,350.238,0,38,2,0.000191673,False
2011-06-15,102.117,1265.42,0.0486216,0.00214628,0,-0.356053,0.00651774,0.0639746,344.931,0,39,1,-0.00208858,False
2011-06-16,102.109,1267.64,0.0568432,0.00231584,0,0.00199941,0.0022302,0.126448,351.374,0,40,0,-8.00776e-05,False
2011-06-17,102.193,1271.5,0.0549558,0.00231025,0,0.0223823,0.00163914,0.115904,357.663,0,40,0,0.000822,False
2011-06-20,102.293,1278.36,0.0490422,0.00217654,0,0.0443541,0.00283508,0.103339,359.251,0,40,0,0.000987838,False
2011-06-21,102.349,1295.52,0.048568,0.00217325,0,0.151986,0.00401495,0.241804,362.434,0,40,0,0.000546472,False
2011-06-22,102.434,1287.14,0.0453566,0.00207297,0,-0.126822,0.00343747,0.0702152,356.463,0,39,1,0.000826706,False
2011-06-23,102.451,1283.5,0.0492634,0.00217196,0,-0.0193799,0.00101179,0.0799139,355.243,0,40,0,0.00016597,False
2011-06-24,102.412,1268.45,0.0548154,0.0022921,0,-0.0946944,0.0018105,0.0744993,354.863,0,40,0,-0.000376443,False
2011-06-27,102.458,1280.1,0.0537202,0.00224685,0,0.0555863,0.00245601,0.133027,358.676,0,40,0,0.000449908,False
2011-06-28,102.615,1296.67,0.0486259,0.00211379,0.00337092,0.208307,0.00336768,0.224525,359.912,0,39,1,0.00152825,False
2011-06-29,102.814,1307.41,0.0398206,0.00199601,0.0145938,0.135286,0.00590832,0.1778,358.484,0,39,1,0.00194254,False
2011-06-30,102.929,1320.64,0.0342647,0.00183899,0.126177,0.285092,0.00911018,0.24588,354.369,0,37,3,0.00111026,False
2011-07-01,102.54,1339.67,0.0344814,0.00182463,0.68146,0.744003,0.0266379,0.703076,350.276,0,37,3,-0.00377578,False
2011-07-05,102.801,1337.88,0.0352838,0.00185889,0.0972187,-0.156445,0.00707904,0.214825,344.465,0,38,2,0.0025447,False
2011-07-06,102.914,1339.22,0.0337769,0.0018524,0.00829669,-0.0110323,0.0040069,0.109844,343.204,0,38,2,0.00110475,False
2011-07-07,102.916,1353.22,0.0339825,0.00183201,0.147821,0.265987,0.00922486,0.248874,347.525,0,38,2,2.00362e-05,False
2011-07-08,102.924,1343.8,0.0326496,0.00179179,0,-0.214657,0.00535035,0.0524572,344.515,0,37,3,7.06112e-05,False
2011-07-11,102.772,1319.49,0.0433757,0.00200186,0,-0.189814,0.00271055,0.0533859,342.493,0,39,1,-0.00147759,False
2011-07-12,102.767,1313.64,0.045824,0.00204938,0,-0.036028,0.00133976,0.0645468,345.584,0,39,1,-4.62579e-05,False
2011-07-13,102.818,1317.72,0.044213,0.00202086,0,0.0165498,0.00107403,0.0710271,350.734,0,39,1,0.000498094,False
2011-07-14,102.789,1308.87,0.0512623,0.00214863,0,-0.0691957,0.00156395,0.0786697,352.632,0,39,1,-0.000284858,False
2011-07-15,102.854,1316.14,0.0446586,0.00202545,0,0.0305745,0.00154321,0.0852935,355.198,0,39,1,0.000632759,False
2011-07-18,102.823,1305.44,0.0516781,0.00217324,0,-0.0905883,0.00167724,0.0737471,353.08,0,39,1,-0.000303483,False
2011-07-19,102.884,1326.73,0.0415836,0.00198835,0,0.125644,0.00292606,0.174395,357.945,0,39,1,0.000599729,False
2011-07-20,102.967,1325.84,0.0439045,0.00201705,0,-0.0155072,0.00294036,0.114855,356.805,0,39,1,0.00080654,False
2011-07-21,102.961,1343.8,0.0419681,0.00199407,0.0397772,0.203689,0.00988721,0.315484,359.481,0,39,1,-6.43994e-05,False
2011-07-22,103.195,1345.02,0.041122,0.00198446,0.00996399,0.049073,0.00290543,0.156436,358.081,0,39,1,0.0022765,False
2011-07-25,103.193,1337.43,0.0518322,0.00214108,0,-0.0986586,0.00292705,0.106661,355.387,0,39,1,-2.05436e-05,False
2011-07-26,103.227,1331.94,0.0502537,0.00210833,0,-0.0431716,0.00148752,0.076013,354.386,0,39,1,0.00033078,False
2011-07-27,103.09,1304.89,0.0660963,0.0024909,0,-0.189356,0.0018832,0.0850827,352.267,0,40,0,-0.0013243,False
2011-07-28,103.112,1300.67,0.066204,0.00247571,0,-0.0269865,0.00106698,0.0987993,356.608,0,40,0,0.000213,False
2011-07-29,103.11,1292.28,0.0739612,0.00266948,0,-0.0516655,0.00143781,0.119012,357.142,0,40,0,-1.96287e-05,False
2011-08-01,103.171,1286.94,0.0684329,0.00254157,0,-0.0308757,0.00162839,0.0916344,358.155,0,40,0,0.000589315,False
2011-08-02,103.127,1254.05,0.0707079,0.0026265,0,-0.120548,0.00125814,0.081812,353.194,0,40,0,-0.000425529,False
2011-08-03,103.183,1260.34,0.0647029,0.0025163,0,0.0121239,0.00151876,0.0984373,357.877,0,40,0,0.000544632,False
2011-08-04,102.879,1200.07,0.0951159,0.0032512,0,-0.378315,0.00139943,0.114931,347.197,0,40,0,-0.00294954,False
2011-08-05,102.916,1199.38,0.0911958,0.00317166,0,-0.0333872,0.00135036,0.131037,352.746,0,40,0,0.0003614,False
2011-08-08,101.69,1119.46,0.14416,0.00459168,0,-1.31006,0.0052425,0.181795,338.578,0,40,0,-0.0119174,False
2011-08-09,101.827,1172.53,0.0937445,0.0032462,0,0.0680684,0.00315432,0.199573,358.07,0,40,0,0.00135348,False
2011-08-10,101.353,1120.76,0.124494,0.00406248,0,-0.627506,0.00295677,0.163482,347.16,0,40,0,-0.00465436,False
2011-08-11,101.205,1172.64,0.104053,0.00348191,0,0.0494727,0.00611423,0.455669,362.061,0,40,0,-0.00146278,False
2011-08-12,101.604,1178.81,0.087737,0.00307945,0,0.0869968,0.00318426,0.225482,361.267,0,40,0,0.0039391,False
2011-08-15,101.856,1204.49,0.06878,0.00262892,0.041759,0.244388,0.00371148,0.238394,364.267,0,40,0,0.00248177,False
2011-08-16,101.938,1192.76,0.0677497,0.00262153,0,-0.119644,0.00253955,0.0997556,358.356,0,40,0,0.000800959,False
2011-08-17,102.01,1193.89,0.0548395,0.00237026,0,-0.00719508,0.00150744,0.0711235,356.987,0,40,0,0.000710227,False
2011-08-18,101.581,1140.65,0.115331,0.00380211,0,-0.432134,0.00350712,0.175475,344.974,0,40,0,-0.00420022,False
2011-08-19,101.589,1123.53,0.117295,0.00387579,0,-0.11641,0.0013148,0.163482,345.42,0,40,0,7.56761e-05,False
2011-08-22,101.679,1123.82,0.109647,0.00366454,0,-0.0107185,0.00151364,0.167088,350.393,0,40,0,0.000887339,False
2011-08-23,101.749,1162.35,0.0921241,0.00319442,0,0.131896,0.00330161,0.314607,362.341,0,40,0,0.000688481,False
2011-08-24,101.957,1177.6,0.0936885,0.00322565,0.00588123,0.215052,0.00490574,0.401677,364.423,0,40,0,0.00204088,False
2011-08-25,101.883,1159.27,0.108985,0.00361483,0,-0.360404,0.00575713,0.214503,357.026,0,40,0,-0.000722038,False
2011-08-26,102.054,1176.8,0.0884536,0.00310002,0,0.0389251,0.00310428,0.165052,360.033,0,40,0,0.00167472,False
2011-08-29,102.165,1210.08,0.0813306,0.0029096,0.000180961,0.247749,0.00419614,0.376281,365.748,0,40,0,0.00108338,False
2011-08-30,102.354,1212.92,0.0818254,0.00292291,0,0.00464298,0.00521249,0.264833,363.215,0,40,0,0.00185761,False
2011-08-31,102.486,1218.89,0.0821926,0.00291113,0,0.000919852,0.00383541,0.209381,362.172,0,40,0,0.00128785,False
2011-09-01,102.503,1204.42,0.0774111,0.00280829,0,-0.162335,0.00204685,0.102747,356.969,0,40,0,0.000164464,False
2011-09-02,102.458,1173.97,0.076176,0.00278782,0,-0.131993,0.00130189,0.0875545,350.726,0,40,0,-0.000436232,False
2011-09-06,102.387,1165.24,0.0862105,0.00305362,0,-0.107121,0.00166295,0.132885,352.042,0,40,0,-0.000692552,False
2011-09-07,102.42,1198.62,0.0737739,0.00271949,0,0.142522,0.00438698,0.309218,362.412,0,40,0,0.000320913,False
2011-09-08,102.464,1185.9,0.0787245,0.002849,0,-0.194527,0.0023127,0.144812,358.944,0,40,0,0.000424152,False
2011-09-09,102.278,1154.23,0.0935408,0.00325258,0,-0.295104,0.0024132,0.123043,351.882,0,40,0,-0.00181001,False
2011-09-12,102.366,1162.27,0.0912509,0.00319361,0,0.0364603,0.0014354,0.158316,355.875,0,40,0,0.000858529,False
2011-09-13,102.495,1172.87,0.0821961,0.00296841,0,0.0552589,0.00179984,0.161874,359.479,0,40,0,0.00126145,False
2011-09-14,102.659,1188.68,0.077442,0.00285142,0,0.134903,0.00261904,0.20454,363.409,0,40,0,0.00160211,False
2011-09-15,102.808,1209.11,0.0769241,0.00281837,0,0.254523,0.00387283,0.381063,366.522,0,40,0,0.00144393,False
2011-09-16,103.035,1216.01,0.0755129,0.00275621,0,0.0765983,0.0040874,0.299267,365.114,0,40,0,0.00220863,False
2011-09-19,102.973,1204.09,0.0815698,0.00292107,0,-0.294148,0.00317542,0.141897,360.097,0,40,0,-0.000594999,False
2011-09-20,103.042,1202.09,0.0853654,0.00302331,0,-0.0144214,0.00126331,0.139743,359.308,0,40,0,0.000668246,False
2011-09-21,102.968,1166.76,0.0915589,0.00319282,0,-0.188979,0.00180281,0.111059,352.062,0,40,0,-0.000715552,False
2011-09-22,102.808,1129.56,0.111212,0.00371673,0,-0.237459,0.00134627,0.140133,347.352,0,40,0,-0.00155761,False
2011-09-23,102.888,1136.43,0.111107,0.00371095,0,0.0269521,0.00125138,0.193395,354.557,0,40,0,0.00077655,False
2011-09-26,103.008,1162.95,0.102326,0.00346369,0,0.137656,0.00262136,0.3075,363.935,0,40,0,0.00116429,False
2011-09-27,103.195,1175.38,0.101152,0.0034261,0,0.102364,0.00332579,0.316926,366.552,0,40,0,0.00181869,False
2011-09-28,103.019,1151.06,0.117902,0.00388602,0,-0.411404,0.00347339,0.191766,358.859,0,40,0,-0.00170261,False
2011-09-29,103.175,1160.4,0.0996716,0.00340089,0,0.0255503,0.0015463,0.156392,361.111,0,40,0,0.00151087,False
2011-09-30,103.099,1131.42,0.110946,0.00369254,0,-0.190939,0.00140186,0.146763,354.38,0,40,0,-0.000731368,False
2011-10-03,103.018,1099.23,0.12269,0.0040362,0,-0.188962,0.00164224,0.156167,349.818,0,40,0,-0.000789076,False
2011-10-04,103.128,1123.95,0.102091,0.00349057,0,0.0508717,0.00200056,0.193236,360.408,0,40,0,0.00107168,False
2011-10-05,103.34,1144.03,0.097144,0.00333068,0,0.199194,0.00284802,0.271501,366.293,0,40,0,0.00205466,False
2011-10-06,103.54,1164.97,0.0856183,0.00306292,0,0.150074,0.00680497,0.297629,370.086,0,40,0,0.00193242,False
2011-10-07,103.647,1155.46,0.0820561,0.00296764,0,-0.132839,0.00330241,0.13391,364.718,0,40,0,0.00103019,False
2011-10-10,103.79,1194.89,0.0739324,0.00276615,0.0114576,0.474382,0.00538397,0.519719,372.013,0,40,0,0.00137871,False
2011-10-11,104.139,1195.54,0.0677334,0.00262616,0.00242202,-0.00621967,0.0040041,0.22271,368.555,0,40,0,0.0033671,False
2011-10-12,104.285,1207.25,0.0688031,0.00265167,0.0100918,0.144605,0.00525735,0.272566,369.073,0,40,0,0.00139766,False
2011-10-13,104.432,1203.66,0.0653299,0.00258466,0,-0.0682722,0.00292536,0.116502,366.321,0,40,0,0.00141547,False
2011-10-14,104.566,1224.58,0.0565541,0.00240155,0.0317554,0.206867,0.00379596,0.207975,370.087,0,40,0,0.00128309,False
2011-10-17,104.37,1200.86,0.0791965,0.00287614,0,-0.342763,0.00291824,0.134555,363.081,0,40,0,-0.00187385,False
2011-10-18,104.356,1225.38,0.0732811,0.00273457,0,0.0696842,0.00388003,0.285141,368.966,0,40,0,-0.000136388,False
2011-10-19,104.387,1209.88,0.0722126,0.00272134,0,-0.216485,0.00259398,0.104745,364.198,0,40,0,0.000295217,False
2011-10-20,104.357,1215.39,0.089542,0.003111,0,0.0271635,0.0024126,0.245445,365.622,0,40,0,-0.000282777,False
2011-10-21,104.541,1238.25,0.080541,0.00288529,0,0.235912,0.0065148,0.368393,370.632,0,40,0,0.00176418,False
2011-10-24,104.913,1254.19,0.0752039,0.00276967,0,0.303877,0.00582768,0.367837,372.387,0,40,0,0.00354921,False
2011-10-25,104.844,1229.05,0.0882837,0.00308388,0,-0.383372,0.00309157,0.134683,364.766,0,40,0,-0.000649208,False
2011-10-26,104.906,1242,0.0821026,0.00292294,0,0.00869979,0.00189334,0.159098,367.877,0,40,0,0.000587269,False
2011-10-27,104.53,1284.59,0.0640456,0.00247144,0.0915994,0.0908843,0.0110303,0.585235,376.078,0,40,0,-0.0035871,False
2011-10-28,104.876,1285.09,0.060405,0.00241027,0.022368,-0.0263341,0.00587357,0.242365,372.559,0,40,0,0.00331283,False
2011-10-31,104.525,1253.3,0.07433,0.0027324,0,-0.55968,0.00570002,0.0990667,362.968,0,40,0,-0.00334189,False
2011-11-01,104.394,1218.28,0.0947652,0.00325248,0,-0.198727,0.00175583,0.121941,355.872,0,40,0,-0.00126136,False
2011-11-02,104.527,1237.9,0.0807834,0.00289934,0,0.0900118,0.00164606,0.154782,363.741,0,40,0,0.00127794,False
2011-11-03,104.608,1261.15,0.0711986,0.00266126,0,0.103609,0.00304503,0.242466,370.483,0,40,0,0.000778916,False
2011-11-04,104.645,1253.23,0.0688564,0.00260984,0,-0.15074,0.00313642,0.11841,367.8,0,40,0,0.000348218,False
2011-11-07,104.735,1261.12,0.0664693,0.00254375,0,0.032321,0.00212202,0.122588,368.766,0,40,0,0.000859541,False
2011-11-08,104.8,1275.92,0.0573502,0.0023765,0,0.0308248,0.00278238,0.140086,370.532,0,40,0,0.000625563,False
2011-11-09,104.08,1229.1,0.0856839,0.0030217,0,-0.82603,0.00623147,0.111091,358.405,0,40,0,-0.00687598,False
2011-11-10,104.166,1239.7,0.0734797,0.0027046,0,0.0228187,0.00171825,0.116388,362.881,0,40,0,0.000831849,False
2011-11-11,104.248,1263.85,0.0625782,0.00247179,0,0.11961,0.00428074,0.209703,368.867,0,40,0,0.00078837,False
2011-11-14,104.209,1251.78,0.0681333,0.00259144,0,-0.19413,0.00248739,0.118519,365.063,0,40,0,-0.000382669,False
2011-11-15,104.277,1257.81,0.0691611,0.00261069,0,0.0288463,0.00265401,0.142889,366.283,0,40,0,0.000656117,False
2011-11-16,104.184,1236.91,0.0722283,0.00269614,0,-0.212561,0.00183203,0.0910886,360.963,0,40,0,-0.000892431,False
2011-11-17,104.178,1216.13,0.0835312,0.00296103,0,-0.0638473,0.0013628,0.11199,357.938,0,40,0,-5.31888e-05,False
2011-11-18,104.23,1215.65,0.0790638,0.00285925,0,-0.0177336,0.00138639,0.117206,360.865,0,40,0,0.000497882,False
2011-11-21,104.161,1192.98,0.086275,0.00305151,0,-0.155089,0.00190998,0.112752,358.073,0,40,0,-0.000665069,False
2011-11-22,104.232,1188.04,0.0777528,0.00286876,0,-0.0129716,0.00115032,0.10197,360.274,0,40,0,0.000686861,False
2011-11-23,104.156,1161.79,0.0879041,0.00310926,0,-0.149451,0.00141244,0.112568,356.863,0,40,0,-0.000735539,False
2011-11-25,104.205,1158.67,0.0882859,0.00313845,0,-0.0166921,0.00112267,0.130348,359.754,0,40,0,0.000475752,False
2011-11-28,104.231,1192.55,0.0799868,0.00292063,0,0.211645,0.00919829,0.383698,370.027,0,40,0,0.000251076,False
2011-11-29,104.466,1195.19,0.0794282,0.00288881,0,0.0325593,0.00486125,0.252942,369.349,0,40,0,0.00225454,False
2011-11-30,103.869,1246.96,0.0696844,0.00263037,0.898423,1.96052,0.0216356,1.95804,378.638,0,40,0,-0.00572029,False
2011-12-01,104.401,1244.58,0.06824,0.0025917,0.485621,-0.313222,0.0137748,0.678628,372.052,0,40,0,0.00512607,False
2011-12-02,104.717,1244.28,0.0687368,0.00260034,0.158651,-0.027531,0.00467917,0.238121,368.414,0,40,0,0.0030247,False
2011-12-05,104.955,1257.08,0.0685819,0.00262133,0.0291069,0.20693,0.00589096,0.238058,369.68,0,40,0,0.00227236,False
2011-12-06,105.006,1258.47,0.0828047,0.00292297,0.00758269,-0.00245342,0.00519777,0.252221,368.517,0,40,0,0.000481021,False
2011-12-07,105.191,1261.01,0.0749824,0.00274342,0,0.00406234,0.00179585,0.141527,368.892,0,40,0,0.00176371,False
2011-12-08,105.179,1234.35,0.0778827,0.00281543,0,-0.130771,0.00136513,0.0962103,362.902,0,40,0,-0.000111719,False
2011-12-09,105.324,1255.19,0.0619127,0.00247475,0,0.113711,0.00177102,0.122735,369.384,0,40,0,0.00137721,False
2011-12-12,105.288,1236.47,0.0620952,0.00248266,0,-0.138712,0.00186522,0.0780625,365.435,0,40,0,-0.000344581,False
2011-12-13,105.279,1225.73,0.0613361,0.00248377,0,-0.0667401,0.0018183,0.0770563,364.585,0,40,0,-8.26298e-05,False
2011-12-14,105.27,1211.82,0.0608324,0.00248624,0,-0.0674045,0.0015145,0.0758033,363.413,0,40,0,-8.85253e-05,False
2011-12-15,105.317,1215.75,0.0590183,0.00245357,0,0.0156876,0.00151328,0.0994943,366.52,0,40,0,0.000446929,False
2011-12-16,105.38,1219.66,0.0575509,0.00242216,0,0.0172434,0.00186798,0.106429,368.852,0,40,0,0.000603601,False
2011-12-19,105.352,1205.35,0.0584225,0.00244306,0,-0.112992,0.00212317,0.0758334,366.054,0,40,0,-0.000270829,False
2011-12-20,105.123,1241.3,0.0560187,0.00237934,0,0.250837,0.00766411,0.601235,374.789,0,40,0,-0.00216978,False
2011-12-21,105.434,1243.72,0.054178,0.00230858,0.0924755,0.0984002,0.00432969,0.343717,370.332,0,39,1,0.00295827,False
2011-12-22,105.615,1254,0.0510581,0.00224286,0.128924,0.295082,0.00437909,0.373344,368.172,0,39,1,0.0017164,False
2011-12-23,105.845,1265.33,0.0452789,0.00221641,0.215496,0.345201,0.00451474,0.311397,371.439,0,40,0,0.00217961,False
2011-12-27,105.954,1265.43,0.0524357,0.00230212,0.103971,-0.00999453,0.00310581,0.13565,372.181,0,40,0,0.00102801,False
2011-12-28,105.937,1249.64,0.0571938,0.00239863,0,-0.12442,0.00283006,0.0801138,368.087,0,40,0,-0.000159679,False
2011-12-29,106.01,1263.02,0.0491451,0.00218103,0,0.0577993,0.00176825,0.110366,369.176,0,39,1,0.000686658,False
